Time,Label,Error Code,Error Message,URL
"2025-02-26 11:59:18",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:19",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:23",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:23",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:24",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:26",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:29",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:29",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:31",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:32",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:34",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:35",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:36",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:37",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:37",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:38",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:39",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:42",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:42",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:43",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:43",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:44",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:45",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
